address,session_id,audit_status,model,pred_swc_list,pred_swc_count,is_other,pred_source,pred_reason,rule_scores_json,rule_matched_json,llm_fallback_json,llm_explanation_json,full_report_available,full_report_chars,full_report_path,static_summary_chars,static_summary_path,record_json_path,audit_attempts,empty_report_retries_used,finding_number,execution_time,gt_swc_set,error
0x173ea048c2b5a3b234ffe40eb3c8859802778bf3,0ea92740-de08-4f79-b397-98d444df03da,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,SWC-101 is appropriate due to the reentrancy vulnerability in onSushiReward where external transfers precede state updates. SWC-107 applies as the uninitialized pending variable could lead to unpredictable behavior in reward calculations. Evidence: onSushiReward performs safeTransfer before state updates (reentrancy-no-eth finding); Pending variable declared without initialization (uninitialized-local finding); Both issues directly impact reward distribution logic and contract integrity,"{""SWC-101"": 4.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 10.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""re:\\boverflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""kw:reentrancy-no-eth"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""onSushiReward performs safeTransfer before state updates (reentrancy-no-eth finding)"", ""Pending variable declared without initialization (uninitialized-local finding)"", ""Both issues directly impact reward distribution logic and contract integrity""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""SWC-101 is appropriate due to the reentrancy vulnerability in onSushiReward where external transfers precede state updates. SWC-107 applies as the uninitialized pending variable could lead to unpredictable behavior in reward calculations.\"",\n  \""evidence\"": [\n    \""onSushiReward performs safeTransfer before state updates (reentrancy-no-eth finding)\"",\n    \""Pending variable declared without initialization (uninitialized-local finding)\"",\n    \""Both issues directly impact reward distribution logic and contract integrity\""\n  ]\n}"", ""reason"": ""SWC-101 is appropriate due to the reentrancy vulnerability in onSushiReward where external transfers precede state updates. SWC-107 applies as the uninitialized pending variable could lead to unpredictable behavior in reward calculations.""}",1,3545,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x173ea048c2b5a3b234ffe40eb3c8859802778bf3/report.md,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x173ea048c2b5a3b234ffe40eb3c8859802778bf3/record.json,1,0,6,416.0715260505676,SWC-101,
0x17478cc05e51da20a27bbdf66fbe4a16aae81842,712ce863-1e05-43ab-9f6b-b147001c517e,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"SWC-101 applies due to the reentrancy vulnerability in the withdraw function where external transfers occur before state updates, violating Checks-Effects-Interactions. SWC-107 applies because the contract lacks a two-step ownership transfer process, risking permanent lockout of administrative functions if the owner key is lost. Evidence: Reentrancy in withdraw() via transfer before state updates (Finding 1); Missing two-step ownership transfer mechanism (Finding 2)","{""SWC-101"": 2.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Reentrancy in withdraw() via transfer before state updates (Finding 1)"", ""Missing two-step ownership transfer mechanism (Finding 2)""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""SWC-101 applies due to the reentrancy vulnerability in the withdraw function where external transfers occur before state updates, violating Checks-Effects-Interactions. SWC-107 applies because the contract lacks a two-step ownership transfer process, risking permanent lockout of administrative functions if the owner key is lost.\"",\n  \""evidence\"": [\""Reentrancy in withdraw() via transfer before state updates (Finding 1)\"", \""Missing two-step ownership transfer mechanism (Finding 2)\""]\n}"", ""reason"": ""SWC-101 applies due to the reentrancy vulnerability in the withdraw function where external transfers occur before state updates, violating Checks-Effects-Interactions. SWC-107 applies because the contract lacks a two-step ownership transfer process, risking permanent lockout of administrative functions if the owner key is lost.""}",1,2879,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x17478cc05e51da20a27bbdf66fbe4a16aae81842/report.md,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x17478cc05e51da20a27bbdf66fbe4a16aae81842/record.json,1,0,5,1569.3037428855896,SWC-101,
0x174fc96cade7249a6c86a5edf3200e7293ecb1be,74770eae-dbec-46c7-b13d-2cf17fdcf073,completed,deepseek_school,SWC-107,1,0,rule_multi,"SWC-107 is appropriate as multiple high-severity findings demonstrate clear reentrancy vulnerabilities in withdraw() and manage() functions. The contract violates Checks-Effects-Interactions pattern by performing external transfers before state updates, enabling fund drainage attacks. Evidence: withdraw() performs IERC20(_token).safeTransfer() before state updates at line ~145; manage() similarly violates CEI pattern with external transfer at line ~151; Missing internal accounting system enables reentrancy by relying solely on actual token balances","{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""withdraw() performs IERC20(_token).safeTransfer() before state updates at line ~145"", ""manage() similarly violates CEI pattern with external transfer at line ~151"", ""Missing internal accounting system enables reentrancy by relying solely on actual token balances""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""SWC-107 is appropriate as multiple high-severity findings demonstrate clear reentrancy vulnerabilities in withdraw() and manage() functions. The contract violates Checks-Effects-Interactions pattern by performing external transfers before state updates, enabling fund drainage attacks.\"",\n  \""evidence\"": [\n    \""withdraw() performs IERC20(_token).safeTransfer() before state updates at line ~145\"",\n    \""manage() similarly violates CEI pattern with external transfer at line ~151\"",\n    \""Missing internal accounting system enables reentrancy by relying solely on actual token balances\""\n  ]\n}"", ""reason"": ""SWC-107 is appropriate as multiple high-severity findings demonstrate clear reentrancy vulnerabilities in withdraw() and manage() functions. The contract violates Checks-Effects-Interactions pattern by performing external transfers before state updates, enabling fund drainage attacks.""}",1,4138,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x174fc96cade7249a6c86a5edf3200e7293ecb1be/report.md,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x174fc96cade7249a6c86a5edf3200e7293ecb1be/record.json,1,0,7,1285.9457821846008,SWC-101,
0x17bfda688b43245a399200a284f81ca0a0b25bf4,bfeb38e9-b7a2-4a55-8c6d-84805d21c793,completed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x17bfda688b43245a399200a284f81ca0a0b25bf4/record.json,1,0,0,18.03903889656067,SWC-101,
0x17c719e19d33261081279e8b720ff9397a2f7c90,ebdf5817-bec1-43c9-8b18-13b3683ab3a5,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"SWC-101 is justified due to identified integer overflow/underflow vulnerabilities in arithmetic operations and truncation risks in `Uint256Helpers.toUint64`. SWC-107 is applicable because the contract lacks reentrancy guards on state-changing functions and has external call risks, despite no direct reentrancy being found. Evidence: Arithmetic operations in `_saveParams` loop lack overflow checks (Solidity 0.4.24); Missing `nonReentrant` modifier on state-changing functions; Truncation risk in `Uint256Helpers.toUint64` conversion","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 9.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""kw:reentrant"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Arithmetic operations in `_saveParams` loop lack overflow checks (Solidity 0.4.24)"", ""Missing `nonReentrant` modifier on state-changing functions"", ""Truncation risk in `Uint256Helpers.toUint64` conversion""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""SWC-101 is justified due to identified integer overflow/underflow vulnerabilities in arithmetic operations and truncation risks in `Uint256Helpers.toUint64`. SWC-107 is applicable because the contract lacks reentrancy guards on state-changing functions and has external call risks, despite no direct reentrancy being found.\"",\n  \""evidence\"": [\n    \""Arithmetic operations in `_saveParams` loop lack overflow checks (Solidity 0.4.24)\"",\n    \""Missing `nonReentrant` modifier on state-changing functions\"",\n    \""Truncation risk in `Uint256Helpers.toUint64` conversion\""\n  ]\n}"", ""reason"": ""SWC-101 is justified due to identified integer overflow/underflow vulnerabilities in arithmetic operations and truncation risks in `Uint256Helpers.toUint64`. SWC-107 is applicable because the contract lacks reentrancy guards on state-changing functions and has external call risks, despite no direct reentrancy being found.""}",0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x17c719e19d33261081279e8b720ff9397a2f7c90/record.json,1,0,12,1348.9288129806519,SWC-101,
0x17cf1f7abe02e2cefea0c9c1bd812b2cf8121f2b,8e4ef5e3-bca1-42b4-ac95-35c40e3e40bc,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"The contract contains multiple instances of external calls to user-supplied addresses in functions like unStake and emergencyUnstake, directly corresponding to SWC-107. Additionally, the violation of Checks-Effects-Interactions pattern across several functions (Tasks 2, 3, 4, 5) demonstrates state changes after external interactions, aligning with SWC-101. Evidence: unStake function performs transfer call after state update (Task 3); emergencyUnstake makes external calls in loop post-state change (Task 5); _rewardCalculation executes multiple sendToken calls during state reads (Task 4)","{""SWC-101"": 2.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""unStake function performs transfer call after state update (Task 3)"", ""emergencyUnstake makes external calls in loop post-state change (Task 5)"", ""_rewardCalculation executes multiple sendToken calls during state reads (Task 4)""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The contract contains multiple instances of external calls to user-supplied addresses in functions like unStake and emergencyUnstake, directly corresponding to SWC-107. Additionally, the violation of Checks-Effects-Interactions pattern across several functions (Tasks 2, 3, 4, 5) demonstrates state changes after external interactions, aligning with SWC-101.\"",\n  \""evidence\"": [\""unStake function performs transfer call after state update (Task 3)\"", \""emergencyUnstake makes external calls in loop post-state change (Task 5)\"", \""_rewardCalculation executes multiple sendToken calls during state reads (Task 4)\""]\n}"", ""reason"": ""The contract contains multiple instances of external calls to user-supplied addresses in functions like unStake and emergencyUnstake, directly corresponding to SWC-107. Additionally, the violation of Checks-Effects-Interactions pattern across several functions (Tasks 2, 3, 4, 5) demonstrates state changes after external interactions, aligning with SWC-101.""}",0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x17cf1f7abe02e2cefea0c9c1bd812b2cf8121f2b/record.json,1,0,12,1543.3817131519318,SWC-101,
0x17d0e9608c9dcd918e5c2c1d01e56ec0cac5532c,aaa0c82f-9248-48c9-b12b-1aa85e3f06d4,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,The SWC-101 (Integer Overflow and Underflow) label is justified due to identified arithmetic vulnerabilities in time calculations and FixedPoint operations. SWC-107 (Reentrancy) applies because of risks from malicious external calls despite current view/pure usage. Evidence: Underflow risk in uint32 timeElapsed subtraction (Finding 3); FixedPoint library overflow vulnerabilities with mixed uint types (Finding 4); Reentrancy risk from theoretical malicious pair contract (Finding 2),"{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 9.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""kw:reentrant"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Underflow risk in uint32 timeElapsed subtraction (Finding 3)"", ""FixedPoint library overflow vulnerabilities with mixed uint types (Finding 4)"", ""Reentrancy risk from theoretical malicious pair contract (Finding 2)""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The SWC-101 (Integer Overflow and Underflow) label is justified due to identified arithmetic vulnerabilities in time calculations and FixedPoint operations. SWC-107 (Reentrancy) applies because of risks from malicious external calls despite current view/pure usage.\"",\n  \""evidence\"": [\n    \""Underflow risk in uint32 timeElapsed subtraction (Finding 3)\"",\n    \""FixedPoint library overflow vulnerabilities with mixed uint types (Finding 4)\"",\n    \""Reentrancy risk from theoretical malicious pair contract (Finding 2)\""\n  ]\n}"", ""reason"": ""The SWC-101 (Integer Overflow and Underflow) label is justified due to identified arithmetic vulnerabilities in time calculations and FixedPoint operations. SWC-107 (Reentrancy) applies because of risks from malicious external calls despite current view/pure usage.""}",0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x17d0e9608c9dcd918e5c2c1d01e56ec0cac5532c/record.json,1,0,12,1503.1974749565125,SWC-101,
0x18f189085bde9b99163e9fc8da41593ac1252e43,3060b3c2-2de4-46fd-bcd6-b51a8d10a6cb,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"The contract exhibits multiple reentrancy vulnerabilities (SWC-107) through state changes occurring after external calls, particularly in the buy() function. Additionally, the use of block.difficulty and block.timestamp for randomness generation (SWC-101) creates miner-influenceable outcomes. Evidence: buy() function updates state after _buyer.send(refund) call; Multiple state-changing functions violate Checks-Effects-Interactions pattern; Randomness generation uses block.difficulty and now (block.timestamp)","{""SWC-101"": 1.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:underflow""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""buy() function updates state after _buyer.send(refund) call"", ""Multiple state-changing functions violate Checks-Effects-Interactions pattern"", ""Randomness generation uses block.difficulty and now (block.timestamp)""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The contract exhibits multiple reentrancy vulnerabilities (SWC-107) through state changes occurring after external calls, particularly in the buy() function. Additionally, the use of block.difficulty and block.timestamp for randomness generation (SWC-101) creates miner-influenceable outcomes.\"",\n  \""evidence\"": [\n    \""buy() function updates state after _buyer.send(refund) call\"",\n    \""Multiple state-changing functions violate Checks-Effects-Interactions pattern\"",\n    \""Randomness generation uses block.difficulty and now (block.timestamp)\""\n  ]\n}"", ""reason"": ""The contract exhibits multiple reentrancy vulnerabilities (SWC-107) through state changes occurring after external calls, particularly in the buy() function. Additionally, the use of block.difficulty and block.timestamp for randomness generation (SWC-101) creates miner-influenceable outcomes.""}",0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x18f189085bde9b99163e9fc8da41593ac1252e43/record.json,1,0,12,1497.16561627388,SWC-101,
0x19b369f69bc5bd6aadc4d30c179c8ac5ae6cbae0,d97c3a8d-0857-42a5-9226-f7b2e317cb99,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,SWC-101 is appropriate due to identified integer overflow/underflow vulnerabilities from unsafe arithmetic operations. SWC-107 applies because of multiple reentrancy risks found in external calls before state updates. Evidence: Integer overflows confirmed in Task 5 findings due to Solidity version arithmetic; Reentrancy vulnerabilities detected in dividend functions with external calls (Tasks 1-4); State changes occurring after external transfers violate checks-effects-interactions pattern (Task 3),"{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Integer overflows confirmed in Task 5 findings due to Solidity version arithmetic"", ""Reentrancy vulnerabilities detected in dividend functions with external calls (Tasks 1-4)"", ""State changes occurring after external transfers violate checks-effects-interactions pattern (Task 3)""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""SWC-101 is appropriate due to identified integer overflow/underflow vulnerabilities from unsafe arithmetic operations. SWC-107 applies because of multiple reentrancy risks found in external calls before state updates.\"",\n  \""evidence\"": [\n    \""Integer overflows confirmed in Task 5 findings due to Solidity version arithmetic\"",\n    \""Reentrancy vulnerabilities detected in dividend functions with external calls (Tasks 1-4)\"",\n    \""State changes occurring after external transfers violate checks-effects-interactions pattern (Task 3)\""\n  ]\n}"", ""reason"": ""SWC-101 is appropriate due to identified integer overflow/underflow vulnerabilities from unsafe arithmetic operations. SWC-107 applies because of multiple reentrancy risks found in external calls before state updates.""}",0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x19b369f69bc5bd6aadc4d30c179c8ac5ae6cbae0/record.json,1,0,12,1497.4347469806671,SWC-101,
0x19cbd7ee4e77ac8cff336ed5a424360bc052e7b9,0c618452-a8f9-45db-8ebc-22fecc8e8058,completed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x19cbd7ee4e77ac8cff336ed5a424360bc052e7b9/record.json,1,0,0,19.943260192871094,SWC-101,
0x1a4ccc393320c882fc3074de21455a054d59ccfa,91ab20a3-6836-4e13-81ad-690538a6502d,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,SWC-101 is applicable due to integer overflow vulnerabilities in numberImmortals counter and loop indices. SWC-107 fits as reentrancy risks exist from unsafe external calls before state updates in deleteUser. Evidence: uint8 numberImmortals++ can overflow bypassing limits (Finding 2); External removeFace() call precedes state changes in deleteUser (Finding 1); uint8 loop counter may overflow causing infinite loops (Finding 4),"{""SWC-101"": 4.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""re:\\boverflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""uint8 numberImmortals++ can overflow bypassing limits (Finding 2)"", ""External removeFace() call precedes state changes in deleteUser (Finding 1)"", ""uint8 loop counter may overflow causing infinite loops (Finding 4)""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""SWC-101 is applicable due to integer overflow vulnerabilities in numberImmortals counter and loop indices. SWC-107 fits as reentrancy risks exist from unsafe external calls before state updates in deleteUser.\"",\n  \""evidence\"": [\n    \""uint8 numberImmortals++ can overflow bypassing limits (Finding 2)\"",\n    \""External removeFace() call precedes state changes in deleteUser (Finding 1)\"",\n    \""uint8 loop counter may overflow causing infinite loops (Finding 4)\""\n  ]\n}"", ""reason"": ""SWC-101 is applicable due to integer overflow vulnerabilities in numberImmortals counter and loop indices. SWC-107 fits as reentrancy risks exist from unsafe external calls before state updates in deleteUser.""}",1,4584,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x1a4ccc393320c882fc3074de21455a054d59ccfa/report.md,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x1a4ccc393320c882fc3074de21455a054d59ccfa/record.json,1,0,10,1462.569540977478,SWC-101|SWC-107,
0x1a7badbc3a718aacd2723a73d01f34daf5b69dab,8eec2dc4-d4fc-416d-84ec-689316091f29,completed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x1a7badbc3a718aacd2723a73d01f34daf5b69dab/report.md,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x1a7badbc3a718aacd2723a73d01f34daf5b69dab/record.json,1,0,0,370.2831449508667,SWC-101,
0x1a8046b6f194f9f5a84bf001e133a4df0a298ad8,e0c2fb46-43be-4f7b-a18a-3d9a7dae5e49,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"SWC-101 is applicable due to the identified integer overflow risk in the payment calculation (cost * _mintAmount) despite Solidity 0.8's safeguards. SWC-107 fits because the reentrancy check found state changes occurring after external calls in _mintLoop, violating CEI patterns. Evidence: Payment logic uses multiplication (cost * _mintAmount) without explicit overflow checks; _mintLoop performs supply.increment() state change after _safeMint external call; Withdraw function uses .call{value:} for external transfers","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Payment logic uses multiplication (cost * _mintAmount) without explicit overflow checks"", ""_mintLoop performs supply.increment() state change after _safeMint external call"", ""Withdraw function uses .call{value:} for external transfers""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""SWC-101 is applicable due to the identified integer overflow risk in the payment calculation (cost * _mintAmount) despite Solidity 0.8's safeguards. SWC-107 fits because the reentrancy check found state changes occurring after external calls in _mintLoop, violating CEI patterns.\"",\n  \""evidence\"": [\n    \""Payment logic uses multiplication (cost * _mintAmount) without explicit overflow checks\"",\n    \""_mintLoop performs supply.increment() state change after _safeMint external call\"",\n    \""Withdraw function uses .call{value:} for external transfers\""\n  ]\n}"", ""reason"": ""SWC-101 is applicable due to the identified integer overflow risk in the payment calculation (cost * _mintAmount) despite Solidity 0.8's safeguards. SWC-107 fits because the reentrancy check found state changes occurring after external calls in _mintLoop, violating CEI patterns.""}",0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x1a8046b6f194f9f5a84bf001e133a4df0a298ad8/record.json,1,0,12,1401.263850927353,SWC-101,
0x1a9d7ee82cc595d2ea6dc877fc5b3bd8462887b0,f3e9341e-a74e-41c1-9b17-0320283e15ef,completed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x1a9d7ee82cc595d2ea6dc877fc5b3bd8462887b0/report.md,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x1a9d7ee82cc595d2ea6dc877fc5b3bd8462887b0/record.json,1,0,0,344.07592582702637,SWC-101,
0x1b0522c47209371f965568129b9c5de7dcb77778,17383200-2a37-4e9d-bb43-ba6f62d765cd,completed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x1b0522c47209371f965568129b9c5de7dcb77778/report.md,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x1b0522c47209371f965568129b9c5de7dcb77778/record.json,1,0,0,360.764132976532,SWC-101,
0x1b2cc37dd818b7b8590a048140542c6da748da79,b7e4a532-2c34-4096-a52f-02329671939c,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"The VerifyETHAddress function allows arbitrary centralization of transfer permissions, fitting SWC-107. The randomItIs() function uses predictable block.timestamp and public state variables, matching SWC-101. Evidence: VerifyETHAddress enables owner to whitelist/blacklist any address arbitrarily; randomItIs() uses block.timestamp and public beans variable for blacklisting; Block timestamp and public state are miner/user-influencable inputs","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""VerifyETHAddress enables owner to whitelist/blacklist any address arbitrarily"", ""randomItIs() uses block.timestamp and public beans variable for blacklisting"", ""Block timestamp and public state are miner/user-influencable inputs""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The VerifyETHAddress function allows arbitrary centralization of transfer permissions, fitting SWC-107. The randomItIs() function uses predictable block.timestamp and public state variables, matching SWC-101.\"",\n  \""evidence\"": [\n    \""VerifyETHAddress enables owner to whitelist/blacklist any address arbitrarily\"",\n    \""randomItIs() uses block.timestamp and public beans variable for blacklisting\"",\n    \""Block timestamp and public state are miner/user-influencable inputs\""\n  ]\n}"", ""reason"": ""The VerifyETHAddress function allows arbitrary centralization of transfer permissions, fitting SWC-107. The randomItIs() function uses predictable block.timestamp and public state variables, matching SWC-101.""}",0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x1b2cc37dd818b7b8590a048140542c6da748da79/record.json,1,0,12,1525.4307091236115,SWC-101,
0x1b332629b45136a3614fafcd927c8ea31d7cd717,e9432fcd-97eb-4227-9ca0-7119794f285d,completed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x1b332629b45136a3614fafcd927c8ea31d7cd717/record.json,1,0,0,2.149641990661621,SWC-101,
